Name,Year,ProgramName,Discipline,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,,,,,,,
c36a8b5cccdafadae64d6ab9a7f18db2,1711,B.Tech,Comp Science & Engg, ES 202 , HS 201 , MA 202 , MS 406 , CH 202 , ES 215 , ES 214 ,,,,,,,,,
7081700a4e00ef460be6917013d74639,1825,M.Tech,Comp Science & Engg, ES 615 , MA 501 , CE 699 , BE 699 , HS 223 , MA 632 ,,,,,,,,,,
7b71fb80d1bd464b7ebd9e6ae8116615,1611,B.Tech,Comp Science & Engg, ES 301 , ES 615 , MA 102 , CS 399 ,,,,,,,,,,,,
abb8b045950df317b2bd22dec40f7130,1721,M.Tech,Comp Science & Engg, CS 699 ,,,,,,,,,,,,,,,
948f1276279314614221974358b38fb7,1811,B.Tech,Civil Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
d22886f2ceabce3ee999875467d0ec35,1435,Ph.D,Electrical Engineering, EE 799 ,,,,,,,,,,,,,,,
34165bc57831edcb88253373bb55a050,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
162a649571d73f978f2e8ecdda517fa5,1611,B.Tech,Chemical Engineering, CL 321 , CL 352 , CL 422 , CL 424  , IN 302 , CH 508 , MS 204 ,,,,,,,,,
52f656abce241be416955ccc309e74b6,1611,B.Tech,Electrical Engineering, CH 301 , EE 333 , EE 341 , ES 332 , HS 112 , CH 517 , BE 402 ,,,,,,,,,
340153fccbe311acf664dd459f2d15ce,1611,B.Tech,Comp Science & Engg, HS 103 , MA 510 , MA 622 ,,,,,,,,,,,,,
1ecc7961a31f06fa9f5853637983a75c,1531,Ph.D,Biological Engineering, BE 799 , BE 798 ,,,,,,,,,,,,,,
198f962140b849fdb9a43e76ee1b00d6,1431,Ph.D,Electrical Engineering, EE 799 ,,,,,,,,,,,,,,,
cb26f4d681c11f1cf4b0e225e0935f15,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,,
4c13ee79922d538172be4b5c5ae66d02,1611,B.Tech,Materials Science & Engineering, CH 301 , MSE 626 , MSE 352 , MSE 399 , MSE 307 , HS 223 , MSE 302(N) , BE 402 ,,,,,,,,
ee794e0327d505249ca5fa6ff3c4d076,1821,M.Tech,Comp Science & Engg, ES 615 , MA 501 , MS 204 , CS 699 , MA 632 ,,,,,,,,,,,
ce37ffc8e17f62534a24f612c5ad2742,1711,B.Tech,Mechanical Engineering, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 , MS 204 ,,,,,,,,,
81e43c6869ad89a18296bb1fc4494603,1821,M.Tech,Electrical Engineering, EE 609 , ES 608 , EE 651 , ES 641 ,,,,,,,,,,,,
2fa7d3ffcfc449641abf48a2441e9d5e,1811,B.Tech,Comp Science & Engg, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
647a7603594627dfff54c1d87cb3cb0f,1751,M.Sc,Cognitive Sciences, CG 599B , CG 601 , CG 599C , CG 599A , CG 599D , FP 602 ,,,,,,,,,,
71ea23d5b1fc284be70ee346489fd054,1611,B.Tech,Comp Science & Engg, HS 103 ,,,,,,,,,,,,,,,
386528f03198d8feb6805d15b870e244,1751,M.Sc,Mathematics, MA 502 , MA 510 , MA 602 , MA 623 , MA 625 , FP 602 ,,,,,,,,,,
0ce0e38dbcea742d9f7e5e48aa4b7e30,1725,M.Tech,Civil Engineering, CE 699 ,,,,,,,,,,,,,,,
1dc040ce9262b148f47d054a1d5befdb,1611,B.Tech,Electrical Engineering, EE 333 , EE 341 , ES 332 , ES 608 ,,,,,,,,,,,,
7ec1d106a540f775bf4d1ed9a44a5374,1431,Ph.D,Cognitive Sciences, CG 799 ,,,,,,,,,,,,,,,
f98acb8b47986e8e9006c22d1f6c6ded,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , ES 301 , HS 201 , MA 202 , ES 214 ,ES 216,,,,,,,,,
41d927b5aa56854f775e459505fb1aab,1821,M.Tech,Comp Science & Engg, ES 615 , MA 501 , CS 699 ,,,,,,,,,,,,,
37b4ae1dc4dcda402f1917a8f833c8b5,1611,B.Tech,Chemical Engineering, CL 321 , CL 352 , CL 422 , CL 424  , CL 602 , HS 514 , BE 402 ,,,,,,,,,
f5c27309a42ef05e976b910c58fa57b0,1711,B.Tech,Mechanical Engineering, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 ,,,,,,,,,,
94e07e592ac01dca7857300cadcbab6d,1511,B.Tech,Chemical Engineering, CH 301 , CL 324 , CL 604 , CH 517 , MS 204 , CH 521 , BE 402 ,,,,,,,,,
a6636811abe4f264efd9c7387da2d0b3,1831,Ph.D,Chemistry, CH 799 , CH 517 , CH 632 , FP 602 ,,,,,,,,,,,,
22caf3dfad15488df6f5b912bd28b777,1431,Ph.D,Comp Science & Engg, HS 631 , IN 792 , CS 799 , IN 791 ,,,,,,,,,,,,
7df22e4290149aed76688591ca6e0305,1631,Ph.D,Mathematics, MA 799 ,,,,,,,,,,,,,,,
d5abdfbab93a56928bf473d02944aa51,1811,B.Tech,Comp Science & Engg, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
b5c0fc7c5d8ccbb3b994c2af62d823cf,1751,M.Sc,Chemistry, CH 517 , CH 599 , CH 599 (C) , CH 632 ,,,,,,,,,,,,
7813a302ecc4aa0ed10999c8667c64dc,1821,M.Tech,Electrical Engineering, HS 305 , EE 699 , ES 637 , MA 632 , ES 654 ,,,,,,,,,,,
caa7bac81c1904bc6a7b7450bd0dd5e8,1631,Ph.D,Humanities and Social Science, IN 791, HSS 799 ,,,,,,,,,,,,,,
6132cfad76c039d6270b086bb5c3464c,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,,
d074a0ea51c596bdd00493d55bec35e9,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
41b9e906d11d7b7af51adcccf358cef3,1751,M.Sc,Mathematics, MA 602 , MA 605 , MA 599 , FP 602 ,,,,,,,,,,,,
a6214735957c6daed59c6f8dcbe99df6,1721,M.Tech,Mechanical Engineering, ES 631 , MA 602 , ES 632 , ME 699 ,,,,,,,,,,,,
73b29dfd74da6b7ebaa4a98bd1621674,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,,
d81c8fee23ab66f3ab3b24e651c17333,1531,Ph.D,Civil Engineering, MA 602 , CE 799 , CE 631 ,,,,,,,,,,,,,
9fe17fa86181c712d06da39e3f26d0f6,1611,B.Tech,Chemical Engineering, CL 321 , CL 352 , CL 422 , CL 424  , CH 517 , MS 204 , HS 515 ,,,,,,,,,
d8b7144f9718d0cfa87a719325140f10,1831,Ph.D,Chemical Engineering, CL 602 , CL 604 , IN 791 , FP 602 ,,,,,,,,,,,,
e17469ed65c7b9942c77ba254b088efd,1721,M.Tech,Mechanical Engineering, ME 699 ,,,,,,,,,,,,,,,
a7f37ed28ddd32fcfefbfa2f2b61e662,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
cc94813a0c029884d9f0d8761d2f7c1b,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,,,,,,,,
84e5b364d13f107eacebe901bcfa0797,1611,B.Tech,Electrical Engineering, EE 333 , EE 341 , ES 332 , HS 112 , HS 508 ,,,,,,,,,,,
4c740bad052acf539a7380b68d4b28fa,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
f3372ac978230d76ea5c758a2cb08b44,1731,Ph.D,Chemical Engineering, CL 799 , IN 791 ,,,,,,,,,,,,,,
e812f26639715218e1150273a2250508,1721,M.Tech,Civil Engineering, CE 699 ,,,,,,,,,,,,,,,
e74f5c14b3470f0bfb5af3c8d7698e21,1821,M.Tech,Biological Engineering, HS 201 , BE 608 , BE 605 , BE 611 , BE 699 ,,,,,,,,,,,
8fd2d87bb147175a48c38ffcc61f4caa,1631,Ph.D,Chemistry, CH 622 , CH 799 ,,,,,,,,,,,,,,
b4e43cf2458cbf5254cc75c56a3288aa,1821,M.Tech,Mechanical Engineering, MA 602 , ME 605 , ES 632 , ME 699 ,,,,,,,,,,,,
d8af04f4e9b77452fd818f8034de8c18,1851,M.Sc,Mathematics, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,,,,,,,,
c45d8de80a6a8d6e9a160d6d3b33a89b,1511,B.Tech,Chemical Engineering, CH 301 , CH 502 , IN 302 , MS 304 , MS 406 , ES 632 , BE 402 ,,,,,,,,,
aaadeac81234353fbccd7d77eac07897,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,,,,,,,,
6f0fe560003af52583bb7679df44241a,1511,B.Tech,Mechanical Engineering, CH 301 , ME 399 , CH 508 , HS 514 , BE 402 ,,,,,,,,,,,
82a4ebb75095143400476b42f45aa411,1725,M.Tech,Mechanical Engineering, ME 699 ,,,,,,,,,,,,,,,
6f67e20ea586170761a384c87dce897a,1511,B.Tech,Civil Engineering, CH 301 , HS 305 , HS 642 , HS 104(R) , BE 402 , HS 421 ,,,,,,,,,,
bb020ca3316d03222820c6347b541577,1752,M.A,Humanities and Social Science, HS 406 , MS 204 , HS 599(A) , HS 599(B) , HS 599(C) , MS 304 ,,,,,,,,,,
1ea937e3e56dedbe94b52112cc51d0bf,1831,Ph.D,Mechanical Engineering, ES 622 , IN 791, MA 625 , ES 648 , FP 602 ,,,,,,,,,,,
f481bdae9b896ee3b7b20a815f49e248,1811,B.Tech,Comp Science & Engg, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
cf8919acffb0948574120515e1141312,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
2c7778282013f8bef42e765479e6e848,1711,B.Tech,Civil Engineering, ES 221 , CE 202 , ES 202 , ES 212 , HS 201 , MA 202 ,,,,,,,,,,
ed00ad1b9a57de1cd7e98b907457e953,1821,M.Tech,Comp Science & Engg, ES 615 , MS 204 , CS 699 ,,,,,,,,,,,,,
2c5110b1193c471fb4384ff658780274,1821,M.Tech,Civil Engineering, CE 622 , ES 622 , MA 602 , CE 626 ,,,,,,,,,,,,
f201613a2fa88a86cd1d0edde1711d33,1751,M.Sc,Mathematics, MA 602 , MA 599 , MA 623 , FP 602 ,,,,,,,,,,,,
5e7222fc98a66fdef77a8caf03a7fb67,1611,B.Tech,Materials Science & Engineering, MSE 352 , MSE 399 , MSE 307 , HS 223 , MSE 302(N) , PH 615 ,,,,,,,,,,
0381e60168a7c3ffe86c88e8c8d313e2,1831,Ph.D,Chemistry, CH 622 , CH 517 , FP 602 ,,,,,,,,,,,,,
ff1696224da5a736241cee99ad42cefa,1825,M.Tech,Civil Engineering, CE 613 , CE 622 , ES 622 , MA 602 ,,,,,,,,,,,,
488debe0ebce2d00a5e4f9ce860aa37a,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
40ace7c768acea1b97487ee5aaec37c7,1711,B.Tech,Mechanical Engineering, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , HS 104(R) ,,,,,,,,,,
cc8eec3451f48fa02e2ef3cb97a277cd,1711,B.Tech,Mechanical Engineering, ES 202 , ES 212 , ES 221 , HS 201 , MA 202 , ME 399 ,,,,,,,,,,
53dcf1970fbca2d8f54fb69853666503,1611,B.Tech,Comp Science & Engg, CG 501 , CG 506 , ES 301 , HS 635 , ES 215 , ES 214 ,,,,,,,,,,
c307069e1d5bde4843b7132dff535ac5,1611,B.Tech,Mechanical Engineering, CH 301 , ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , ME 626 , EH 608 ,,,,,,,,
a50b064929d613e135e024af9c3057e9,1611,B.Tech,Comp Science & Engg, HS 635 , HS 508 ,,,,,,,,,,,,,,
d17235b2fb6de8b0426cde533342c6aa,1611,B.Tech,Mechanical Engineering, ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , ME 626 , HS 642 , HS 515 ,,,,,,,,
9475200c3e251981f6ea7c22143c4d48,1611,B.Tech,Civil Engineering, CE 304 , CE 305 , CE 306 , CE 307 , CE 402 , CE 403 , CE 309 , CE 631 , HS 104(R) ,,,,,,,
20ade70dd34cec333d5f78373ab44ef8,1811,B.Tech,Civil Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
dcc52433b4e2f7f445f60971f444fae2,1851,M.Sc,Mathematics, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,,,,,,,,
6aed18311ce7a7d6665137eba291a918,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
97f8159734721e0acfb90dd825e8f2af,1611,B.Tech,Electrical Engineering, EE 333 , EE 341 , ES 332 , HS 635 , CH 517 , MS 204 ,,,,,,,,,,
a66187a8d15cdf1d61ee8eee76bbf0b4,1821,M.Tech,Electrical Engineering, ES 615 , ES 616 , MA 602 , MA 632 ,,,,,,,,,,,,
d796f608c50483e1829875490996094b,1531,Ph.D,Mechanical Engineering, ME 799 ,,,,,,,,,,,,,,,
f170bfb68ec14ac05a2967a4db22eb63,1611,B.Tech,Civil Engineering, CE 304 , CE 305 , CE 306 , CE 307 , ES 212 , PH 101 , CE 309 , EH 608 ,,,,,,,,
b5f41941c4d63893a55dd486b7206e43,1725,M.Tech,Materials Science & Engineering, MSE 699 ,,,,,,,,,,,,,,,
210078c42b79fb4cab9e176425d2bbcf,1611,B.Tech,Comp Science & Engg, CH 301 , EH 608 , BE 402 ,,,,,,,,,,,,,
218621ed8de34143bd640f19e020ed43,1711,B.Tech,Civil Engineering, ES 221 , CE 202 , ES 202 , ES 212 , HS 201 , MA 202 ,,,,,,,,,,
9f0e2825f6796e50d4ea17daeea2a820,1511,B.Tech,Electrical Engineering, EE 611 , HS 635 , MA 602 , HS 515 , CS 328 ,,,,,,,,,,,
9e97c462d0c8ac543e4d0c9b5cbbc143,1821,M.Tech,Chemical Engineering, CL 602 , CL 604 , MA 602 , MSE 630 , CL 699 ,,,,,,,,,,,
13f13fb5766a5474d25cd6c688d867bd,1721,M.Tech,Electrical Engineering, EE 699 ,,,,,,,,,,,,,,,
81d97f9d93db3f8ef240d27fea522d3b,1511,B.Tech,Materials Science & Engineering, MSE 630 , HS 517 , HS 422,,,,,,,,,,,,,
5e34bcc670b13ca23231f6d777b56e63,1821,M.Tech,Materials Science & Engineering, ES 631 , MSE 699 , ES 632 , CH 632 , PH 615 ,,,,,,,,,,,
81a194450e7e862e475f8d8f77c6159b,1611,B.Tech,Mechanical Engineering, ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , ME 626 , HS 508 ,,,,,,,,,
be0c9f8a373d425705088ec6dd866373,1531,Ph.D,Chemistry, CH 799 ,,,,,,,,,,,,,,,
43b9ce14186ee99de3cf94a49c1abc1f,1721,M.Tech,Mechanical Engineering, ME 699 ,,,,,,,,,,,,,,,
9fb5d3eb4c689bb9403625f81c970f54,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,,
c8a24d74e114c61776575883f18d9616,1531,Ph.D,Materials Science & Engineering, MSE 798 , MSE 799 ,,,,,,,,,,,,,,
1c8387e588207fe8902c4ce9f1b055a0,1535,Ph.D,Mechanical Engineering, ME 799 ,,,,,,,,,,,,,,,
2d663f4e91a6dc35757258c4427d5a13,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
4d3c59f0e93ee62d64c8eedd6fe78b6d,1711,B.Tech,Mechanical Engineering, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , MS 406 ,,,,,,,,,,
e18457c007f1f7c9b2a12352bfccd3cb,1711,B.Tech,Chemical Engineering, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 ,,,,,,,,,,
251e625c902ac74146f35579e925f4a7,1731,Ph.D,Electrical Engineering, BE 799 ,,,,,,,,,,,,,,,
f2a87c60ccd8ffa3b09bc310a66303b6,1711,B.Tech,Mechanical Engineering, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 ,,,,,,,,,,
3dfa21cb5de8b7016df1b4f5deb76ef3,1711,B.Tech,Mechanical Engineering, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 ,,,,,,,,,,
9885022d9a5132febb5d6f071ad1711c,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
6984baab43b6f6faf1432fb229186629,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
e5575ba042861521e0c93b3bc5f4cf47,1821,M.Tech,Chemical Engineering, CL 602 , CL 604 , MA 602 , ME 628 , CL 699 ,,,,,,,,,,,
065ead066bcfc49d559d8ca75e5987e3,1332,Ph.D,Materials Science & Engineering, MSE 799 , MSE 798 ,,,,,,,,,,,,,,
13e198aaf74a8209b014793cfffee040,1851,M.Sc,Cognitive Sciences, HS 648 , CG 501 , CG 506 , CG 507 , CG 601 , IN 792, FP 602 ,,,,,,,,,
1f4d7cde54506ebe1d25250f65734438,1511,B.Tech,Civil Engineering, CE 605 , CH 301 , HS 642 , CE 499 , BE 402 ,,,,,,,,,,,
0e343fd5506ed625a3c27450b86c5252,1411,B.Tech,Electrical Engineering, ES 301 , ES 615 , IN 302 , MS 204 , HS 514 , ES 214 ,,,,,,,,,,
ac8b29666d65dbe0b70f6bc9f3dfea8f,1511,B.Tech,Mechanical Engineering, HS 111 , HS 507, HS 517 ,,,,,,,,,,,,,
1c1e6d2652c21669dffb2fa340dfc48f,1752,M.A,Humanities and Social Science, HS 599(A) , HS 599(B) , HS 599(C) , HS 599(D) ,,,,,,,,,,,,
8a092950ea88e92f5f10d5726b579ac3,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
3f306cc5f38fecb39d7c08311cd5f052,1851,M.Sc,Chemistry, CH 512 , CH 622 , HS 111 , CH 508 , CH 519 , CH 521 ,,,,,,,,,,
e3084a4ce195cd5fd95521e35ff35b08,1331,Ph.D,Mechanical Engineering, ME 799 ,,,,,,,,,,,,,,,
d515aa107415198cfdf82bbfe0fa8bff,1531,Ph.D,Chemical Engineering, CL 799 ,,,,,,,,,,,,,,,
a15abe4d8eb2076d06a3cf57c20b0605,1611,B.Tech,Chemical Engineering, CL 321 , CL 352 , CL 422 , CL 424  , CL 602 , CL 499 , CH 517 , HS 423 ,,,,,,,,
e176f95b5c6a6af52ad590956f9b0b5b,1851,M.Sc,Mathematics, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 , FP 602 ,,,,,,,,,,
4e97dbe7fd18e8ce39f4ce089b20e180,1711,B.Tech,Chemical Engineering, CL 251 , ES 202 , ES 212 , HS 201 , MA 202 , MS 204 , MS 304 ,,,,,,,,,
909e8f4af0c2b50c66950f74f0a99069,1511,B.Tech,Electrical Engineering, CH 301 , HS 635 , MS 304 , MS 406 , HS 508 , MS 204 , DES 499 , BE 402 ,,,,,,,,
545baeacdbba0fa6b921df91ce62c6b7,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , HS 201 , MA 202 , EE 399 , MS 204 ,ES 216,,,,,,,,,
c0441e23dada0d6296f59d6b9ebf2e4f,1711,B.Tech,Materials Science & Engineering, ES 221 , ES 212 , HS 201 , MA 202 , MSE 309 , MSE 201 (N) ,,,,,,,,,,
5d802ee2cfc0eff40bec3bfbd9663ed7,1335,Ph.D,Civil Engineering, CE 799 , CE 799 ,,,,,,,,,,,,,,
44a92093b7574b1f354f82f0b1df65c0,1611,B.Tech,Comp Science & Engg, ES 301 , ES 214 ,,,,,,,,,,,,,,
6fc24609b2870eb7a78636119d8c9955,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,,,,,,,,
5bffcc0512440c2897be3903dddb3522,1651,M.Tech,Earth System Science, CE 605 , MA 602 , CE 631 , ES 652 ,,,,,,,,,,,,
21dac8570fec66c37723da06fef2c14d,1611,B.Tech,Electrical Engineering, CH 301 , EE 333 , EE 341 , ES 332 , HS 112 , MS 204 ,,,,,,,,,,
7781ef4bb84c17c2b35bf9323f26d9f5,1751,M.Sc,Physics, PH 599(A) , PH 599 (B) , PH 599 (C) , ES 643 , FP 602 , PH 614 ,,,,,,,,,,
8dfda188d0b589a36237033c672dc082,1725,M.Tech,Mechanical Engineering, HS 151 , ME 699 ,,,,,,,,,,,,,,
d3ddf98fa432548821e779f9e779a0b4,1511,B.Tech,Electrical Engineering, CS 432 , HS 423 , MA 501 , ES 215 , HS 421 ,,,,,,,,,,,
c6a8ffcb665fc502740c566532036490,1511,B.Tech,Mechanical Engineering, CH 301 , HS 111 , CH 517 , MS 204 , HS 514 , HS 515 , HS 223 ,,,,,,,,,
bd71ded6e5e88ce42361474abe923133,1531,Ph.D,Comp Science & Engg, CS 799 ,,,,,,,,,,,,,,,
1abd959b689f9e3c9ce5d9a39e860f66,1851,M.Sc,Chemistry, CH 512 , CH 622 , HS 111 , CH 508 , CH 519 , CH 521 ,,,,,,,,,,
baa265c0bf75b93a018b1778b748fda6,1611,B.Tech,Mechanical Engineering, ES 332 , HS 635 , ME 322 , ME 332 , ME 352 , ME 391 , MS 204 , HS 515 ,,,,,,,,
efca5bbbd3e14c0141cd3b4e95c061d6,1611,B.Tech,Materials Science & Engineering, ES 104 , ES 221 , MSE 352 , MSE 399 , MSE 307 , MSE 302(N) , MS 304 ,,,,,,,,,
e469aa7d72abfa63155b2be6245a1881,1611,B.Tech,Civil Engineering, CE 304 , CE 305 , CE 306 , CE 307 , HS 635 , CE 403 , CE 309 ,,,,,,,,,
c4ce8fbab1c4238903be7f0d45bca08c,1751,M.Sc,Physics, PH 607 , PH 599(A) , PH 599 (B) , PH 599 (C) , ES 643 , FP 602 ,,,,,,,,,,
30522acfdb791b0ee6b8b6cd0fd955d1,1851,M.Sc,Cognitive Sciences, CG 501 , CG 506 , CG 608 , CG 605 , MA 632 , FP 602 ,,,,,,,,,,
d0fc8e482a1f935a4788a7ce9624a322,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
f686563c7f91528d24af8141b160681f,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
f3a6d13a8f61881491f820073e663086,1725,M.Tech,Materials Science & Engineering, MSE 626 , MSE 699 ,,,,,,,,,,,,,,
9913b41432a0eca0a7a529b8e5e8d4c3,1721,M.Tech,Mechanical Engineering, ME 699 ,,,,,,,,,,,,,,,
9c9f4e2d24f48401a0d464b83e75fc4a,1751,M.Sc,Physics, PH 599(A) , PH 599 (B) , PH 599 (C) , ES 643 , FP 602 , PH 614 ,,,,,,,,,,
8a8f1138acfbf5f4e75f84110f57d567,1852,M.A,Humanities and Social Science, HS 631 , HS 644 , HS 517 , FP 602 , HS 422,,,,,,,,,,,
e6872b836cc2167f800f371ed8d413bf,1411,B.Tech,Materials Science & Engineering, ES 202 , ES 212 , MSE 201 (N) ,,,,,,,,,,,,,
562c9ac65a41d7fc67c40a0e5f6360f3,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,,
73f07648ec54c70f79f848d52213ef19,1825,M.Tech,Civil Engineering, CE 613 , CE 622 , ES 622 , MA 602 ,,,,,,,,,,,,
93958d565d076f9aa974d1db9d1d9d8b,1711,B.Tech,Mechanical Engineering, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , MS 406 ,,,,,,,,,,
d909d2dc26d2cfc4f3bdf68068da384b,1611,B.Tech,Materials Science & Engineering, CH 517 , MS 204 , MSE 352 , MSE 307 , MSE 302(N) , MS 304 ,,,,,,,,,,
81af0e1a16b50f4b70862ed69bf526c4,1731,Ph.D,Electrical Engineering, PH 506 , EE 799 ,,,,,,,,,,,,,,
44e086947dffb32d9d3642f7e2a285ff,1821,M.Tech,Comp Science & Engg, ES 615 , HS 151 , MA 501 , MS 204 , CS 699 ,,,,,,,,,,,
f1cbb7aa0f28ed0dd90394ea6d590b4f,1831,Ph.D,Mechanical Engineering, IN 791, ME 798 , ME 799 , ME 640 , FP 602 ,,,,,,,,,,,
5b7ae193c70d8f310a534c5735f65752,1331,Ph.D,Biological Engineering, BE 799 ,,,,,,,,,,,,,,,
63a7f9fd2d7aee63028ce9af6e6ae5bf,1511,B.Tech,Civil Engineering, CE 402 , CH 301 , ES 221 , HS 642 , HS 515 , HS 421 ,,,,,,,,,,
ad796b2d8ec7c747a190b89d1eacb60f,1752,M.A,Humanities and Social Science, HS 599(A) , HS 599(B) , HS 599(C) , HS 599(D) , MA 632 ,,,,,,,,,,,
717ee8a0b324d79d6c3d534cc44cda9e,1851,M.Sc,Cognitive Sciences, CG 501 , CG 506 , CG 507 , CG 601 , IN 792, FP 602 ,,,,,,,,,,
3fc4f61ae5f8bbe1ed65728ae7ad7df0,1731,Ph.D,Chemistry, CH 622 , CH 799 , CH 517 ,,,,,,,,,,,,,
3a0b0e7a65e3db46720392ca448d5956,1751,M.Sc,Mathematics, MA 602 , MA 599 , MA 625 , FP 602 ,,,,,,,,,,,,
0564b14c26c26426c8aee3107d86d139,1531,Ph.D,Electrical Engineering, EE 799 ,,,,,,,,,,,,,,,
40fb6dfe1404a6279f58071528312d1d,1851,M.Sc,Mathematics, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,,,,,,,,
f401bf4640d69c521aa254929ba7cd4f,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,,
fdf3b8cdf307ac8107196a239519c548,1611,B.Tech,Mechanical Engineering, IN 302 , ME 322 , ME 332 , ME 352 , ME 391 , CH 508 , HS 513 ,,,,,,,,,
ea87491aa29c1716f3751c5efb4dee55,1411,B.Tech,Mechanical Engineering, CH 301 , ES 202 , HS 111 , ME 332 , CH 517 ,,,,,,,,,,,
88e6c103c9d8995658d0d529b27caa5f,1725,M.Tech,Civil Engineering, CE 699 ,,,,,,,,,,,,,,,
c51081285a65ff2ad0e05d41c6d6017c,1751,M.Sc,Physics, PH 599(A) , PH 599 (B) , PH 599 (C) , FP 602 , PH 615 , PH 614 ,,,,,,,,,,
